Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Country
6305640,Gulati,138,Chennai,"Address 5639, Chennai","Locality 39, Chennai","Locality 39, Chennai, India",79.820637,13.25495,North Indian,925,Indian Rupees(Rs.),No,No,Yes,No,3,1.2,White,Poor,966,India
6305641,Natural Ice Cream,44,New Delhi,"Address 5640, New Delhi","Locality 40, New Delhi","Locality 40, New Delhi, India",77.28755,29.075234,"Bengali, American, French",1279,Indian Rupees(Rs.),Yes,No,No,No,2,2.0,White,Poor,815,India
6305642,Spice Route,139,Noida,"Address 5641, Noida","Locality 41, Noida","Locality 41, Noida, India",76.5499,33.470741,"Mughlai, Beverages, Thai",2220,Indian Rupees(Rs.),Yes,No,No,No,4,2.0,White,Poor,11,India
6305643,Kake Di Hatti,207,Kanpur,"Address 5642, Kanpur","Locality 42, Kanpur","Locality 42, Kanpur, India",77.139014,25.434875,"Mediterranean, Gujarati",1552,Indian Rupees(Rs.),No,No,Yes,Yes,2,1.9,White,Poor,906,India
6305644,Bengali Sweet House,80,Kolkata,"Address 5643, Kolkata","Locality 43, Kolkata","Locality 43, Kolkata, India",73.555091,19.303035,"Bakery, Mughlai",1737,Indian Rupees(Rs.),No,No,Yes,Yes,4,2.6,Red,Average,61,India
6305645,Natural Ice Cream,81,Pune,"Address 5644, Pune","Locality 44, Pune","Locality 44, Pune, India",89.239732,19.554791,"Beverages, Bengali",2946,Indian Rupees(Rs.),No,Yes,No,No,3,4.3,Green,Very Good,386,India
6305646,Wenger's,2,Chennai,"Address 5645, Chennai","Locality 45, Chennai","Locality 45, Chennai, India",70.299838,14.942916,"Bengali, French, Beverages",1077,Indian Rupees(Rs.),No,No,No,No,1,2.0,White,Poor,245,India
6305647,Barbeque Nation,178,New Delhi,"Address 5646, New Delhi","Locality 46, New Delhi","Locality 46, New Delhi, India",77.156282,28.261466,"Continental, Beverages",1338,Indian Rupees(Rs.),No,No,Yes,No,1,3.3,Red,Average,925,India
6305648,Saravana Bhavan,140,Ahmedabad,"Address 5647, Ahmedabad","Locality 47, Ahmedabad","Locality 47, Ahmedabad, India",79.923898,34.68824,"North Indian, Desserts, Bengali",607,Indian Rupees(Rs.),Yes,No,No,No,3,3.2,Red,Average,70,India
6305649,Barbeque Nation,115,New Delhi,"Address 5648, New Delhi","Locality 48, New Delhi","Locality 48, New Delhi, India",77.544812,28.198171,French,1423,Indian Rupees(Rs.),Yes,No,No,Yes,1,4.3,Green,Very Good,819,India
6305650,Nirula's,90,Hyderabad,"Address 5649, Hyderabad","Locality 49, Hyderabad","Locality 49, Hyderabad, India",87.67414,11.79834,"Chinese, Rajasthani",2953,Indian Rupees(Rs.),Yes,Yes,Yes,No,3,2.6,Red,Average,753,India
6305651,Kake Di Hatti,23,New Delhi,"Address 5650, New Delhi","Locality 0, New Delhi","Locality 0, New Delhi, India",77.321102,29.041783,Mughlai,356,Indian Rupees(Rs.),No,No,No,No,2,1.9,White,Poor,329,India
6305652,Paranthe Wali Gali,146,Ghaziabad,"Address 5651, Ghaziabad","Locality 1, Ghaziabad","Locality 1, Ghaziabad, India",78.18084,28.304606,"Beverages, Continental, American",2001,Indian Rupees(Rs.),No,No,No,No,3,4.6,Dark Green,Excellent,384,India
6305653,Moti Mahal,62,Pune,"Address 5652, Pune","Locality 2, Pune","Locality 2, Pune, India",78.720667,15.997396,"Fast Food, Desserts",2699,Indian Rupees(Rs.),No,Yes,No,No,1,4.3,Green,Very Good,706,India
6305654,Dum Pukht,113,Pune,"Address 5653, Pune","Locality 3, Pune","Locality 3, Pune, India",87.151436,10.871939,"American, North Indian, Rajasthani",2499,Indian Rupees(Rs.),Yes,No,No,Yes,1,3.5,Orange,Good,836,India
6305655,Moti Mahal,128,Gurgaon,"Address 5654, Gurgaon","Locality 4, Gurgaon","Locality 4, Gurgaon, India",85.681447,34.896653,"Mughlai, Desserts, North Indian",2884,Indian Rupees(Rs.),No,No,No,No,3,1.4,White,Poor,825,India
6305656,Cafe Coffee Day,62,Kolkata,"Address 5655, Kolkata","Locality 5, Kolkata","Locality 5, Kolkata, India",64.684549,26.186202,Bakery,1105,Indian Rupees(Rs.),No,Yes,No,No,3,1.1,White,Poor,169,India
6305657,Kake Di Hatti,38,Bangalore,"Address 5656, Bangalore","Locality 6, Bangalore","Locality 6, Bangalore, India",89.038782,14.013282,"Mediterranean, French, Bengali",1199,Indian Rupees(Rs.),No,Yes,Yes,No,3,1.7,White,Poor,232,India
6305658,United Coffee House,195,Kanpur,"Address 5657, Kanpur","Locality 7, Kanpur","Locality 7, Kanpur, India",64.92195,25.1308,"Mexican, Thai, Mediterranean",784,Indian Rupees(Rs.),Yes,No,No,No,3,1.8,White,Poor,94,India
6305659,Sagar Ratna,166,Ahmedabad,"Address 5658, Ahmedabad","Locality 8, Ahmedabad","Locality 8, Ahmedabad, India",68.2171,30.135354,Fast Food,516,Indian Rupees(Rs.),No,Yes,No,No,4,1.5,White,Poor,960,India
6305660,Gloria Jean's,195,Hyderabad,"Address 5659, Hyderabad","Locality 9, Hyderabad","Locality 9, Hyderabad, India",86.419476,26.490051,"Desserts, Bengali, Mughlai",2054,Indian Rupees(Rs.),Yes,No,No,No,4,2.0,White,Poor,644,India
6305661,Baskin Robbins,61,Mumbai,"Address 5660, Mumbai","Locality 10, Mumbai","Locality 10, Mumbai, India",73.101254,18.926022,French,1530,Indian Rupees(Rs.),No,No,No,No,2,2.4,White,Poor,897,India
6305662,Gulati,129,Mumbai,"Address 5661, Mumbai","Locality 11, Mumbai","Locality 11, Mumbai, India",72.598464,19.119785,Rajasthani,2872,Indian Rupees(Rs.),No,Yes,No,No,4,4.0,Green,Very Good,459,India
6305663,Wenger's,173,Mumbai,"Address 5662, Mumbai","Locality 12, Mumbai","Locality 12, Mumbai, India",73.172939,18.922089,"Desserts, Bengali",1957,Indian Rupees(Rs.),Yes,Yes,No,No,1,3.8,Orange,Good,519,India
6305664,Spice Route,156,Jaipur,"Address 5663, Jaipur","Locality 13, Jaipur","Locality 13, Jaipur, India",75.526155,13.093575,Street Food,2883,Indian Rupees(Rs.),No,No,No,No,4,1.4,White,Poor,594,India
6305665,Kake Di Hatti,149,Mumbai,"Address 5664, Mumbai","Locality 14, Mumbai","Locality 14, Mumbai, India",72.934856,19.518545,"South Indian, Italian",465,Indian Rupees(Rs.),Yes,No,No,No,4,4.9,Dark Green,Excellent,136,India
6305666,Starbucks,122,Lucknow,"Address 5665, Lucknow","Locality 15, Lucknow","Locality 15, Lucknow, India",82.836477,29.858301,"French, Mexican, Punjabi",2596,Indian Rupees(Rs.),No,Yes,No,No,1,4.0,Green,Very Good,862,India
6305667,Bikaner Sweets,110,Pune,"Address 5666, Pune","Locality 16, Pune","Locality 16, Pune, India",84.212035,23.211881,Street Food,1574,Indian Rupees(Rs.),Yes,No,No,No,4,1.7,White,Poor,591,India
6305668,Dum Pukht,13,Lucknow,"Address 5667, Lucknow","Locality 17, Lucknow","Locality 17, Lucknow, India",61.231443,31.85545,"Punjabi, Bengali, Mexican",2257,Indian Rupees(Rs.),No,No,No,No,3,1.5,White,Poor,442,India
6305669,Natural Ice Cream,155,Kanpur,"Address 5668, Kanpur","Locality 18, Kanpur","Locality 18, Kanpur, India",87.953034,25.185475,"Beverages, Continental",2114,Indian Rupees(Rs.),No,Yes,No,No,4,1.4,White,Poor,522,India
6305670,Costa Coffee,100,Ghaziabad,"Address 5669, Ghaziabad","Locality 19, Ghaziabad","Locality 19, Ghaziabad, India",64.470803,15.656669,Italian,2737,Indian Rupees(Rs.),No,Yes,No,No,4,3.9,Orange,Good,110,India
6305671,Amul,135,Mumbai,"Address 5670, Mumbai","Locality 20, Mumbai","Locality 20, Mumbai, India",73.25242,19.358628,Japanese,2658,Indian Rupees(Rs.),No,No,No,No,4,1.9,White,Poor,763,India
6305672,Kwality Wall's,22,Chennai,"Address 5671, Chennai","Locality 21, Chennai","Locality 21, Chennai, India",75.728437,22.08022,"Street Food, Desserts",1230,Indian Rupees(Rs.),No,Yes,No,Yes,3,1.3,White,Poor,194,India
6305673,Embassy Restaurant,74,Ahmedabad,"Address 5672, Ahmedabad","Locality 22, Ahmedabad","Locality 22, Ahmedabad, India",77.593666,24.425927,Bakery,2323,Indian Rupees(Rs.),Yes,No,Yes,No,3,2.7,Red,Average,618,India
6305674,Kake Di Hatti,181,Lucknow,"Address 5673, Lucknow","Locality 23, Lucknow","Locality 23, Lucknow, India",65.321468,24.840711,"Mughlai, Chinese",2417,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Orange,Good,883,India
6305675,TGI Friday's,207,Kolkata,"Address 5674, Kolkata","Locality 24, Kolkata","Locality 24, Kolkata, India",65.163104,21.586524,"Japanese, Mughlai",769,Indian Rupees(Rs.),No,Yes,No,No,2,2.2,White,Poor,719,India
6305676,Moti Mahal,207,Kolkata,"Address 5675, Kolkata","Locality 25, Kolkata","Locality 25, Kolkata, India",77.364126,28.506161,"Bengali, Japanese",1027,Indian Rupees(Rs.),No,Yes,No,No,3,2.9,Red,Average,150,India
6305677,Bengali Sweet House,132,Jaipur,"Address 5676, Jaipur","Locality 26, Jaipur","Locality 26, Jaipur, India",80.246344,14.222282,"Desserts, Punjabi, South Indian",2096,Indian Rupees(Rs.),No,Yes,No,No,1,1.8,White,Poor,948,India
6305678,Baskin Robbins,23,Kolkata,"Address 5677, Kolkata","Locality 27, Kolkata","Locality 27, Kolkata, India",67.012514,8.98068,"Thai, American",2600,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Red,Average,226,India
6305679,Paranthe Wali Gali,119,Chennai,"Address 5678, Chennai","Locality 28, Chennai","Locality 28, Chennai, India",76.351927,33.247262,"Japanese, North Indian",2998,Indian Rupees(Rs.),No,Yes,Yes,Yes,4,2.4,White,Poor,945,India
6305680,Chili's,70,Ahmedabad,"Address 5679, Ahmedabad","Locality 29, Ahmedabad","Locality 29, Ahmedabad, India",60.697434,29.654994,North Indian,2778,Indian Rupees(Rs.),No,Yes,No,No,4,2.7,Red,Average,323,India
6305681,The Great Kebab Factory,84,Jaipur,"Address 5680, Jaipur","Locality 30, Jaipur","Locality 30, Jaipur, India",81.73828,24.153867,Italian,2952,Indian Rupees(Rs.),No,Yes,No,No,4,2.9,Red,Average,260,India
6305682,Dunkin' Donuts,101,Bangalore,"Address 5681, Bangalore","Locality 31, Bangalore","Locality 31, Bangalore, India",76.545914,9.459144,"Bengali, Bakery, American",1113,Indian Rupees(Rs.),Yes,No,No,Yes,1,1.4,White,Poor,601,India
6305683,Subway,84,Gurgaon,"Address 5682, Gurgaon","Locality 32, Gurgaon","Locality 32, Gurgaon, India",80.060334,33.338045,"Rajasthani, Thai, North Indian",286,Indian Rupees(Rs.),No,No,No,No,2,1.4,White,Poor,953,India
6305684,Burger King,204,Jaipur,"Address 5683, Jaipur","Locality 33, Jaipur","Locality 33, Jaipur, India",83.150572,22.67695,"Rajasthani, Mughlai",1413,Indian Rupees(Rs.),No,No,No,Yes,3,2.0,White,Poor,69,India
6305685,Varq,161,Lucknow,"Address 5684, Lucknow","Locality 34, Lucknow","Locality 34, Lucknow, India",61.559,22.694136,"Italian, Street Food",322,Indian Rupees(Rs.),No,No,No,No,3,1.5,White,Poor,972,India
6305686,Taco Bell,28,Bangalore,"Address 5685, Bangalore","Locality 35, Bangalore","Locality 35, Bangalore, India",67.524064,15.321726,"Mughlai, Bakery",261,Indian Rupees(Rs.),No,No,No,Yes,1,2.0,White,Poor,309,India
6305687,Domino's Pizza,136,Jaipur,"Address 5686, Jaipur","Locality 36, Jaipur","Locality 36, Jaipur, India",78.295229,24.70387,"South Indian, Thai",496,Indian Rupees(Rs.),Yes,Yes,No,No,3,1.1,White,Poor,951,India
6305688,Embassy Restaurant,1,Pune,"Address 5687, Pune","Locality 37, Pune","Locality 37, Pune, India",84.128152,17.265286,"Desserts, Italian",735,Indian Rupees(Rs.),No,Yes,Yes,No,1,2.4,White,Poor,920,India
6305689,Domino's Pizza,165,New Delhi,"Address 5688, New Delhi","Locality 38, New Delhi","Locality 38, New Delhi, India",77.697836,29.05346,Desserts,1707,Indian Rupees(Rs.),No,Yes,Yes,No,3,1.9,White,Poor,851,India
6305690,Saravana Bhavan,63,Faridabad,"Address 5689, Faridabad","Locality 39, Faridabad","Locality 39, Faridabad, India",78.161876,15.982667,"Mediterranean, Rajasthani",2608,Indian Rupees(Rs.),No,No,No,No,3,4.6,Dark Green,Excellent,992,India
6305691,Pind Balluchi,22,Faridabad,"Address 5690, Faridabad","Locality 40, Faridabad","Locality 40, Faridabad, India",80.53234,29.227204,"Gujarati, French, Bakery",2673,Indian Rupees(Rs.),Yes,No,No,No,1,4.4,Green,Very Good,383,India
6305692,Bikaner Sweets,70,Chennai,"Address 5691, Chennai","Locality 41, Chennai","Locality 41, Chennai, India",82.336195,28.782779,"Bakery, Japanese, Gujarati",2367,Indian Rupees(Rs.),Yes,No,No,No,3,2.2,White,Poor,908,India
6305693,Haldiram's,125,Gurgaon,"Address 5692, Gurgaon","Locality 42, Gurgaon","Locality 42, Gurgaon, India",75.965819,32.116846,"Chinese, Italian, Thai",2225,Indian Rupees(Rs.),No,Yes,No,No,2,2.9,Red,Average,485,India
6305694,Paranthe Wali Gali,149,Faridabad,"Address 5693, Faridabad","Locality 43, Faridabad","Locality 43, Faridabad, India",74.763087,22.469393,"Beverages, Desserts",2586,Indian Rupees(Rs.),No,No,No,Yes,3,4.8,Dark Green,Excellent,183,India
6305695,Moti Mahal,96,Gurgaon,"Address 5694, Gurgaon","Locality 44, Gurgaon","Locality 44, Gurgaon, India",81.608149,21.549271,"South Indian, Beverages",2199,Indian Rupees(Rs.),No,Yes,No,No,4,3.1,Red,Average,559,India
6305696,Karim's,163,Kanpur,"Address 5695, Kanpur","Locality 45, Kanpur","Locality 45, Kanpur, India",66.491084,21.901285,Continental,2895,Indian Rupees(Rs.),Yes,No,No,Yes,1,4.4,Green,Very Good,795,India
6305697,Taco Bell,79,Kanpur,"Address 5696, Kanpur","Locality 46, Kanpur","Locality 46, Kanpur, India",73.207984,15.24108,"Mediterranean, French",215,Indian Rupees(Rs.),No,No,Yes,No,3,4.3,Green,Very Good,658,India
6305698,Domino's Pizza,5,Lucknow,"Address 5697, Lucknow","Locality 47, Lucknow","Locality 47, Lucknow, India",80.63383,27.669177,"Beverages, Rajasthani",2668,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.8,Dark Green,Excellent,985,India
6305699,Gulati,60,Kanpur,"Address 5698, Kanpur","Locality 48, Kanpur","Locality 48, Kanpur, India",83.547142,23.791309,"Mexican, Desserts",2025,Indian Rupees(Rs.),Yes,Yes,No,Yes,3,2.2,White,Poor,819,India
6305700,Paranthe Wali Gali,120,Kanpur,"Address 5699, Kanpur","Locality 49, Kanpur","Locality 49, Kanpur, India",73.774314,19.140927,Bakery,2941,Indian Rupees(Rs.),No,No,No,No,3,1.2,White,Poor,855,India
6305701,Barbeque Nation,46,Faridabad,"Address 5700, Faridabad","Locality 0, Faridabad","Locality 0, Faridabad, India",71.946991,26.856079,"Beverages, Punjabi",636,Indian Rupees(Rs.),No,No,No,Yes,4,1.4,White,Poor,444,India
6305702,Bikaner Sweets,178,Mumbai,"Address 5701, Mumbai","Locality 1, Mumbai","Locality 1, Mumbai, India",73.334838,19.205309,"South Indian, Mughlai, Punjabi",306,Indian Rupees(Rs.),Yes,Yes,Yes,Yes,2,3.3,Red,Average,953,India
6305703,Baskin Robbins,176,Kanpur,"Address 5702, Kanpur","Locality 2, Kanpur","Locality 2, Kanpur, India",89.716027,24.775611,"Street Food, Rajasthani, French",1251,Indian Rupees(Rs.),No,No,No,No,3,3.1,Red,Average,633,India
6305704,Pizza Hut,134,Jaipur,"Address 5703, Jaipur","Locality 3, Jaipur","Locality 3, Jaipur, India",74.761226,27.596281,"Fast Food, Gujarati",2152,Indian Rupees(Rs.),Yes,No,No,No,3,2.2,White,Poor,579,India
6305705,Dum Pukht,56,Ghaziabad,"Address 5704, Ghaziabad","Locality 4, Ghaziabad","Locality 4, Ghaziabad, India",63.606066,27.0088,"Mediterranean, Japanese, Rajasthani",2782,Indian Rupees(Rs.),Yes,Yes,No,Yes,4,2.0,White,Poor,514,India
6305706,Hard Rock Cafe,110,Lucknow,"Address 5705, Lucknow","Locality 5, Lucknow","Locality 5, Lucknow, India",63.596417,24.587216,"American, Italian, Bengali",960,Indian Rupees(Rs.),Yes,Yes,No,No,1,3.8,Orange,Good,395,India
6305707,Subway,187,Mumbai,"Address 5706, Mumbai","Locality 6, Mumbai","Locality 6, Mumbai, India",72.612606,19.565734,Beverages,720,Indian Rupees(Rs.),No,No,No,No,1,2.4,White,Poor,757,India
6305708,Nirula's,157,Ahmedabad,"Address 5707, Ahmedabad","Locality 7, Ahmedabad","Locality 7, Ahmedabad, India",71.957433,31.092304,"French, North Indian",1214,Indian Rupees(Rs.),Yes,No,Yes,Yes,1,3.4,Red,Average,101,India
6305709,Moti Mahal,199,Jaipur,"Address 5708, Jaipur","Locality 8, Jaipur","Locality 8, Jaipur, India",81.671422,17.453359,Street Food,915,Indian Rupees(Rs.),No,Yes,No,No,4,3.8,Orange,Good,990,India
6305710,Bengali Sweet House,104,Pune,"Address 5709, Pune","Locality 9, Pune","Locality 9, Pune, India",67.147248,21.08473,"Desserts, Punjabi",888,Indian Rupees(Rs.),Yes,Yes,No,No,1,2.7,Red,Average,141,India
6305711,Natural Ice Cream,77,Bangalore,"Address 5710, Bangalore","Locality 10, Bangalore","Locality 10, Bangalore, India",76.428978,34.09956,"North Indian, French",898,Indian Rupees(Rs.),Yes,Yes,Yes,No,2,1.8,White,Poor,168,India
6305712,Mainland China,146,Lucknow,"Address 5711, Lucknow","Locality 11, Lucknow","Locality 11, Lucknow, India",68.79043,10.77511,North Indian,2277,Indian Rupees(Rs.),Yes,No,Yes,Yes,1,4.4,Green,Very Good,390,India
6305713,Bengali Sweet House,2,Lucknow,"Address 5712, Lucknow","Locality 12, Lucknow","Locality 12, Lucknow, India",72.189696,25.570668,"Desserts, Beverages",2612,Indian Rupees(Rs.),No,Yes,Yes,No,1,1.4,White,Poor,524,India
6305714,United Coffee House,8,Mumbai,"Address 5713, Mumbai","Locality 13, Mumbai","Locality 13, Mumbai, India",72.775644,18.955195,Mediterranean,2270,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,487,India
6305715,Natural Ice Cream,75,Hyderabad,"Address 5714, Hyderabad","Locality 14, Hyderabad","Locality 14, Hyderabad, India",80.026057,26.082066,"Fast Food, Thai",1143,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,555,India
6305716,Varq,182,Ghaziabad,"Address 5715, Ghaziabad","Locality 15, Ghaziabad","Locality 15, Ghaziabad, India",77.815295,20.057242,Chinese,1609,Indian Rupees(Rs.),No,No,No,No,4,3.3,Red,Average,72,India
6305717,Oh! Calcutta,125,Mumbai,"Address 5716, Mumbai","Locality 16, Mumbai","Locality 16, Mumbai, India",73.102071,18.682661,"Thai, Rajasthani",574,Indian Rupees(Rs.),No,No,No,No,2,3.5,Orange,Good,329,India
6305718,Gloria Jean's,38,New Delhi,"Address 5717, New Delhi","Locality 17, New Delhi","Locality 17, New Delhi, India",77.01916,29.080431,"Bengali, South Indian, Gujarati",815,Indian Rupees(Rs.),No,No,No,Yes,1,2.4,White,Poor,516,India
6305719,Gulati,176,Kolkata,"Address 5718, Kolkata","Locality 18, Kolkata","Locality 18, Kolkata, India",72.155327,20.97846,"South Indian, Bengali, French",436,Indian Rupees(Rs.),Yes,No,No,No,3,4.4,Green,Very Good,165,India
6305720,Paranthe Wali Gali,27,Ahmedabad,"Address 5719, Ahmedabad","Locality 19, Ahmedabad","Locality 19, Ahmedabad, India",63.824105,15.293274,Desserts,2846,Indian Rupees(Rs.),No,No,Yes,Yes,4,2.1,White,Poor,676,India
6305721,Gulati,20,Mumbai,"Address 5720, Mumbai","Locality 20, Mumbai","Locality 20, Mumbai, India",72.408454,18.887001,"Fast Food, Mughlai",2560,Indian Rupees(Rs.),No,No,No,No,2,3.2,Red,Average,32,India
6305722,Embassy Restaurant,140,Noida,"Address 5721, Noida","Locality 21, Noida","Locality 21, Noida, India",64.506876,24.31333,Mediterranean,1183,Indian Rupees(Rs.),No,Yes,No,Yes,2,1.0,White,Poor,185,India
6305723,Domino's Pizza,43,Ahmedabad,"Address 5722, Ahmedabad","Locality 22, Ahmedabad","Locality 22, Ahmedabad, India",87.88675,28.313104,"American, Japanese",326,Indian Rupees(Rs.),No,Yes,No,No,1,4.8,Dark Green,Excellent,140,India
6305724,Varq,189,Chennai,"Address 5723, Chennai","Locality 23, Chennai","Locality 23, Chennai, India",61.689734,10.30467,"Rajasthani, Desserts",2293,Indian Rupees(Rs.),No,No,No,Yes,1,4.8,Dark Green,Excellent,914,India
6305725,Varq,31,Mumbai,"Address 5724, Mumbai","Locality 24, Mumbai","Locality 24, Mumbai, India",72.464013,18.63108,American,2442,Indian Rupees(Rs.),No,No,No,No,4,3.8,Orange,Good,957,India
6305726,TGI Friday's,91,Noida,"Address 5725, Noida","Locality 25, Noida","Locality 25, Noida, India",88.238001,31.11143,Italian,2925,Indian Rupees(Rs.),No,No,No,No,1,2.7,Red,Average,287,India
6305727,Moti Mahal,61,Pune,"Address 5726, Pune","Locality 26, Pune","Locality 26, Pune, India",70.708308,15.446621,"South Indian, North Indian",2045,Indian Rupees(Rs.),No,No,No,No,3,1.7,White,Poor,495,India
6305728,Spice Route,202,Lucknow,"Address 5727, Lucknow","Locality 27, Lucknow","Locality 27, Lucknow, India",64.68101,23.329825,French,2382,Indian Rupees(Rs.),No,No,Yes,No,4,3.0,Red,Average,680,India
6305729,Natural Ice Cream,195,Bangalore,"Address 5728, Bangalore","Locality 28, Bangalore","Locality 28, Bangalore, India",85.771032,21.902881,Bengali,2769,Indian Rupees(Rs.),No,No,Yes,No,1,4.2,Green,Very Good,363,India
6305730,Domino's Pizza,109,Ahmedabad,"Address 5729, Ahmedabad","Locality 29, Ahmedabad","Locality 29, Ahmedabad, India",72.772015,15.881904,Chinese,232,Indian Rupees(Rs.),No,Yes,No,Yes,4,3.4,Red,Average,942,India
6305731,The Great Kebab Factory,91,New Delhi,"Address 5730, New Delhi","Locality 30, New Delhi","Locality 30, New Delhi, India",77.533998,28.67503,"Japanese, Mediterranean, Bengali",1765,Indian Rupees(Rs.),No,No,No,Yes,2,3.1,Red,Average,423,India
6305732,Bengali Sweet House,163,Jaipur,"Address 5731, Jaipur","Locality 31, Jaipur","Locality 31, Jaipur, India",62.090593,24.37704,"Fast Food, Desserts, Chinese",573,Indian Rupees(Rs.),Yes,No,No,No,4,4.4,Green,Very Good,575,India
6305733,Karim's,95,Gurgaon,"Address 5732, Gurgaon","Locality 32, Gurgaon","Locality 32, Gurgaon, India",69.173217,12.866527,"Gujarati, Mughlai, Bengali",792,Indian Rupees(Rs.),No,No,No,No,2,2.3,White,Poor,733,India
6305734,Saravana Bhavan,143,Hyderabad,"Address 5733, Hyderabad","Locality 33, Hyderabad","Locality 33, Hyderabad, India",75.402989,18.198368,"Bakery, American, Chinese",2310,Indian Rupees(Rs.),Yes,No,No,Yes,4,4.4,Green,Very Good,240,India
6305735,Nirula's,144,Gurgaon,"Address 5734, Gurgaon","Locality 34, Gurgaon","Locality 34, Gurgaon, India",87.67233,28.304771,"Continental, American, Mughlai",2094,Indian Rupees(Rs.),No,No,No,No,1,2.8,Red,Average,311,India
